Location,Features,Name of Restaurant
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Card Upon Delivery']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes', 'Pre-Ordering Required']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Free Parking']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Wifi']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",8
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",3
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Table reservation required', 'Desserts and Bakes', 'Free Wifi']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",2
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Table booking recommended']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Wifi', 'Table reservation required']",1
Nungambakkam,"['Home Delivery', 'Indoor Seating', 'Wifi']",2
Nungambakkam,"['Home Delivery', 'Indoor Seating']",17
Nungambakkam,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes']",1
Nungambakkam,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes']",1
Nungambakkam,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Outdoor Seating', 'Rooftop', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating']",1
Nungambakkam,"['Home Delivery', 'Outdoor Seating']",1
Nungambakkam,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes']",1
Nungambakkam,"['Home Delivery', 'Self Service']",1
Nungambakkam,"['Home Delivery', 'Serves Halal', 'Free Parking', 'Indoor Seating', 'Valet Parking Available', 'Table booking recommended', 'Card Upon Delivery', 'Catering Available']",1
Nungambakkam,"['Home Delivery', 'Serves Halal', 'Indoor Seating', 'Catering Available', 'Table reservation required']",1
Nungambakkam,"['Home Delivery', 'Serves Halal', 'Indoor Seating']",1
